Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J1,Data,USB_C_Receptacle_Amphenol_12401548E4-2A,114.629172,-108.567794,45.0,bottom
J2,Power,USB_C_Receptacle_Amphenol_12401548E4-2A,139.417794,-108.620827,315.0,bottom
P1,Combined,USB_C_Receptacle_Amphenol_12401548E4-2A,127.05,-89.615,180.0,top
